ensembl_id	gene_symbol	entrez_id	hetionet_gene_id	hetionet_gene_symbol	mapping_status
ENSG00000069431	ABCC9	10060	Gene::10060	ABCC9	mapped
ENSG00000033050	ABCF2	10061	Gene::10061	ABCF2	mapped
ENSG00000025434	NR1H3	10062	Gene::10062	NR1H3	mapped
ENSG00000138495	COX17	10063	Gene::10063	COX17	mapped
ENSG00000272414	FAM47E-STBD1	100631383	Gene::100631383	FAM47E-STBD1	mapped
ENSG00000204152	TIMM23B	100652748	Gene::100652748	TIMM23B	mapped
ENSG00000254609	PLA2G10BP	100652777	Gene::100652777	LOC100652777	mapped
ENSG00000182329	KIAA2012	100652824	Gene::100652824	KIAA2012	mapped
ENSG00000261375	GOLGA6L23P	100653133	Gene::100653133	LOC100653133	mapped
ENSG00000178404	CEP295NL	100653515	Gene::100653515	CEP295NL	mapped
ENSG00000140497	SCAMP2	10066	Gene::10066	SCAMP2	mapped
ENSG00000116521	SCAMP3	10067	Gene::10067	SCAMP3	mapped
ENSG00000137496	IL18BP	10068	Gene::10068	IL18BP	mapped
ENSG00000156253	RWDD2B	10069	Gene::10069	RWDD2B	mapped
ENSG00000113100	CDH9	1007	Gene::1007	CDH9	mapped
ENSG00000205277	MUC12	10071	Gene::10071	MUC12	mapped
ENSG00000254986	DPP3	10072	Gene::10072	DPP3	mapped
ENSG00000169371	SNUPN	10073	Gene::10073	SNUPN	mapped
ENSG00000086758	HUWE1	10075	Gene::10075	HUWE1	mapped
ENSG00000060656	PTPRU	10076	Gene::10076	PTPRU	mapped
ENSG00000064201	TSPAN32	10077	Gene::10077	TSPAN32	mapped
ENSG00000184281	TSSC4	10078	Gene::10078	TSSC4	mapped
ENSG00000054793	ATP9A	10079	Gene::10079	ATP9A	mapped
ENSG00000040731	CDH10	1008	Gene::1008	CDH10	mapped
ENSG00000090470	PDCD7	10081	Gene::10081	PDCD7	mapped
ENSG00000183098	GPC6	10082	Gene::10082	GPC6	mapped
ENSG00000263155	MYZAP	100820829	Gene::100820829	MYZAP	mapped
ENSG00000006611	USH1C	10083	Gene::10083	USH1C	mapped
ENSG00000102103	PQBP1	10084	Gene::10084	PQBP1	mapped
ENSG00000164176	EDIL3	10085	Gene::10085	EDIL3	mapped
ENSG00000132297	HHLA1	10086	Gene::10086	HHLA1	mapped
ENSG00000265817	FSBP	100861412	Gene::100861412	FSBP	mapped
ENSG00000248587	GDNF-AS1	100861519	Gene::100861519	GDNF-AS1	mapped
ENSG00000282301	CYP3A7-CYP3A51P	100861540	Gene::100861540	CYP3A7-CYP3A51P	mapped
ENSG00000281991	TMEM265	100862671	Gene::100862671	TMEM265	mapped
ENSG00000113163	CERT1	10087	Gene::10087	COL4A3BP	mapped
ENSG00000234636	MED14OS	100873985	Gene::100873985	MED14OS	mapped
ENSG00000267060	PTGES3L	100885848	Gene::100885848	PTGES3L	mapped
ENSG00000108825	PTGES3L-AARSD1	100885850	Gene::100885850	PTGES3L-AARSD1	mapped
ENSG00000173338	KCNK7	10089	Gene::10089	KCNK7	mapped
ENSG00000140937	CDH11	1009	Gene::1009	CDH11	mapped
ENSG00000111962	UST	10090	Gene::10090	UST	mapped
ENSG00000162704	ARPC5	10092	Gene::10092	ARPC5	mapped
ENSG00000241553	ARPC4	10093	Gene::10093	ARPC4	mapped
ENSG00000111229	ARPC3	10094	Gene::10094	ARPC3	mapped
ENSG00000130429	ARPC1B	10095	Gene::10095	ARPC1B	mapped
ENSG00000115091	ACTR3	10096	Gene::10096	ACTR3	mapped
ENSG00000138071	ACTR2	10097	Gene::10097	ACTR2	mapped
ENSG00000168785	TSPAN5	10098	Gene::10098	TSPAN5	mapped
ENSG00000140391	TSPAN3	10099	Gene::10099	TSPAN3	mapped
ENSG00000233917	POTEB	100996331	Gene::100996331	POTEB	mapped
ENSG00000206142	FAM230H	100996335	Gene::100996335	LOC100996335	mapped
ENSG00000187979	FAM230D	100996415	Gene::100996415	LOC100996415	mapped
ENSG00000279457	WASH9P	100996442	Gene::100996442	LOC100996442	mapped
ENSG00000224186	PITX1-AS1	100996485	Gene::100996485	C5orf66	mapped
ENSG00000197934	CYYR1-AS1	100996571	Gene::100996571	CYYR1-AS1	mapped
ENSG00000268235	TCP11X1	100996631	Gene::100996631	TCP11X1	mapped
ENSG00000215029	TCP11X2	100996648	Gene::100996648	TCP11X2	mapped
ENSG00000286095	SPEGNB	100996693	Gene::100996693	LOC100996693	mapped
ENSG00000275131	PDE4DIPP2	100996724	Gene::100996724	LOC100996724	mapped
ENSG00000261581	HERC2P11	100996738	Gene::100996738	HERC2P11	mapped
ENSG00000275976	SPDYE11	100996746	Gene::100996746	SPDYE11	mapped
ENSG00000264717	NPY4R2	100996758	Gene::100996758	CH17-360D5.1	mapped
ENSG00000286019	NOTCH2NLB	100996763	Gene::100996763	LOC100996763	mapped
ENSG00000269955	FMC1-LUC7L2	100996928	Gene::100996928	C7orf55-LUC7L2	mapped
ENSG00000145337	PYURF	100996939	Gene::100996939	PYURF	mapped
ENSG00000151651	ADAM8	101	Gene::101	ADAM8	mapped
ENSG00000154162	CDH12	1010	Gene::1010	CDH12	mapped
ENSG00000134198	TSPAN2	10100	Gene::10100	TSPAN2	mapped
ENSG00000095906	NUBP2	10101	Gene::10101	NUBP2	mapped
ENSG00000123297	TSFM	10102	Gene::10102	TSFM	mapped
ENSG00000117472	TSPAN1	10103	Gene::10103	TSPAN1	mapped
ENSG00000108179	PPIF	10105	Gene::10105	PPIF	mapped
ENSG00000221891	FAM218BP	101059914	Gene::101059914	LOC101059914	mapped
ENSG00000283599	CXorf49C	101059915	Gene::101059915	LOC101059915	mapped
ENSG00000186399	GOLGA8R	101059918	Gene::101059918	GOLGA8R	mapped
ENSG00000214967	NPIPA7	101059938	Gene::101059938	NPIPA7	mapped
ENSG00000214940	NPIPA8	101059953	Gene::101059953	NPIPA8	mapped
ENSG00000175215	CTDSP2	10106	Gene::10106	CTDSP2	mapped
ENSG00000230683	DDTP1	101060160	Gene::101060160	DDTP1	mapped
ENSG00000238021	ODAD2P1	101060171	Gene::101060171	ARMC4P1	mapped
ENSG00000214029	ZNF891	101060200	Gene::101060200	ZNF891	mapped
ENSG00000273696	CT45A7	101060211	Gene::101060211	CT45A7	mapped
ENSG00000271383	NBPF19	101060226	Gene::101060226	NBPF19	mapped
ENSG00000269433	OPN1MW3	101060233	Gene::101060233	LOC101060233	mapped
ENSG00000275064	PDE4DIPP5	101060254	Gene::101060254	LOC101060254	mapped
ENSG00000179412	HNRNPCL4	101060301	Gene::101060301	HNRNPCL4	mapped
ENSG00000260287	TBC1D3G	101060321	Gene::101060321	LOC101060321	mapped
ENSG00000273513	TBC1D3K	101060351	Gene::101060351	TBC1D3K	mapped
ENSG00000274512	TBC1D3L	101060376	Gene::101060376	TBC1D3L	mapped
ENSG00000274419	TBC1D3D	101060389	Gene::101060389	LOC101060389	mapped
ENSG00000235688	SNTG2-AS1	101060391	Gene::101060391	LOC101060391	mapped
ENSG00000273136	NBPF26	101060684	Gene::101060684	NBPF26	mapped
ENSG00000204613	TRIM10	10107	Gene::10107	TRIM10	mapped
ENSG00000163466	ARPC2	10109	Gene::10109	ARPC2	mapped
ENSG00000101049	SGK2	10110	Gene::10110	SGK2	mapped
ENSG00000113522	RAD50	10111	Gene::10111	RAD50	mapped
ENSG00000112984	KIF20A	10112	Gene::10112	KIF20A	mapped
ENSG00000138073	PREB	10113	Gene::10113	PREB	mapped
ENSG00000110422	HIPK3	10114	Gene::10114	HIPK3	mapped
ENSG00000169018	FEM1B	10116	Gene::10116	FEM1B	mapped
ENSG00000132464	ENAM	10117	Gene::10117	ENAM	mapped
ENSG00000272395	IFNL4	101180976	Gene::101180976	IFNL4	mapped
ENSG00000140945	CDH13	1012	Gene::1012	CDH13	mapped
ENSG00000115073	ACTR1B	10120	Gene::10120	ACTR1B	mapped
ENSG00000138107	ACTR1A	10121	Gene::10121	ACTR1A	mapped
ENSG00000188042	ARL4C	10123	Gene::10123	ARL4C	mapped
ENSG00000281560	LSINCT5	101234261	Gene::101234261	LSINCT5	mapped
ENSG00000122644	ARL4A	10124	Gene::10124	ARL4A	mapped
ENSG00000250913	USP17L23	101241878	Gene::101241878	USP17L23	mapped
ENSG00000172575	RASGRP1	10125	Gene::10125	RASGRP1	mapped
ENSG00000100246	DNAL4	10126	Gene::10126	DNAL4	mapped
ENSG00000006194	ZNF263	10127	Gene::10127	ZNF263	mapped
ENSG00000138095	LRPPRC	10128	Gene::10128	LRPPRC	mapped
ENSG00000073910	FRY	10129	Gene::10129	FRY	mapped
ENSG00000129910	CDH15	1013	Gene::1013	CDH15	mapped
ENSG00000143870	PDIA6	10130	Gene::10130	PDIA6	mapped
ENSG00000126602	TRAP1	10131	Gene::10131	TRAP1	mapped
ENSG00000123240	OPTN	10133	Gene::10133	OPTN	mapped
ENSG00000185825	BCAP31	10134	Gene::10134	BCAP31	mapped
ENSG00000105835	NAMPT	10135	Gene::10135	NAMPT	mapped
ENSG00000142789	CELA3A	10136	Gene::10136	CELA3A	mapped
ENSG00000244462	RBM12	10137	Gene::10137	RBM12	mapped
ENSG00000015153	YAF2	10138	Gene::10138	YAF2	mapped
ENSG00000101246	ARFRP1	10139	Gene::10139	ARFRP1	mapped
ENSG00000166589	CDH16	1014	Gene::1014	CDH16	mapped
ENSG00000141232	TOB1	10140	Gene::10140	TOB1	mapped
ENSG00000127914	AKAP9	10142	Gene::10142	AKAP9	mapped
ENSG00000166509	CLEC3A	10143	Gene::10143	CLEC3A	mapped
ENSG00000138640	FAM13A	10144	Gene::10144	FAM13A	mapped
ENSG00000145907	G3BP1	10146	Gene::10146	G3BP1	mapped
ENSG00000064607	SUGP2	10147	Gene::10147	SUGP2	mapped
ENSG00000105246	EBI3	10148	Gene::10148	EBI3	mapped
ENSG00000173698	ADGRG2	10149	Gene::10149	ADGRG2	mapped
ENSG00000079112	CDH17	1015	Gene::1015	CDH17	mapped
ENSG00000139793	MBNL2	10150	Gene::10150	MBNL2	mapped
ENSG00000138443	ABI2	10152	Gene::10152	ABI2	mapped
ENSG00000115816	CEBPZ	10153	Gene::10153	CEBPZ	mapped
ENSG00000136040	PLXNC1	10154	Gene::10154	PLXNC1	mapped
ENSG00000130726	TRIM28	10155	Gene::10155	TRIM28	mapped
ENSG00000105808	RASA4	10156	Gene::10156	RASA4	mapped
ENSG00000008311	AASS	10157	Gene::10157	AASS	mapped
ENSG00000162366	PDZK1IP1	10158	Gene::10158	PDZK1IP1	mapped
ENSG00000182220	ATP6AP2	10159	Gene::10159	ATP6AP2	mapped
ENSG00000145526	CDH18	1016	Gene::1016	CDH18	mapped
ENSG00000152767	FARP1	10160	Gene::10160	FARP1	mapped
ENSG00000139679	LPAR6	10161	Gene::10161	LPAR6	mapped
ENSG00000111684	LPCAT3	10162	Gene::10162	LPCAT3	mapped
ENSG00000158195	WASF2	10163	Gene::10163	WASF2	mapped
ENSG00000140835	CHST4	10164	Gene::10164	CHST4	mapped
ENSG00000004864	SLC25A13	10165	Gene::10165	SLC25A13	mapped
ENSG00000102743	SLC25A15	10166	Gene::10166	SLC25A15	mapped
ENSG00000186448	ZNF197	10168	Gene::10168	ZNF197	mapped
ENSG00000140264	SERF2	10169	Gene::10169	SERF2	mapped
ENSG00000123374	CDK2	1017	Gene::1017	CDK2	mapped
ENSG00000073737	DHRS9	10170	Gene::10170	DHRS9	mapped
ENSG00000120158	RCL1	10171	Gene::10171	RCL1	mapped
ENSG00000152454	ZNF256	10172	Gene::10172	ZNF256	mapped
ENSG00000120896	SORBS3	10174	Gene::10174	SORBS3	mapped
ENSG00000100528	CNIH1	10175	Gene::10175	CNIH1	mapped
ENSG00000009694	TENM1	10178	Gene::10178	TENM1	mapped
ENSG00000076053	RBM7	10179	Gene::10179	RBM7	mapped
ENSG00000250506	CDK3	1018	Gene::1018	CDK3	mapped
ENSG00000004534	RBM6	10180	Gene::10180	RBM6	mapped
ENSG00000003756	RBM5	10181	Gene::10181	RBM5	mapped
ENSG00000145685	LHFPL2	10184	Gene::10184	LHFPL2	mapped
ENSG00000183722	LHFPL6	10186	Gene::10186	LHFP	mapped
ENSG00000061938	TNK2	10188	Gene::10188	TNK2	mapped
ENSG00000183684	ALYREF	10189	Gene::10189	ALYREF	mapped
ENSG00000135446	CDK4	1019	Gene::1019	CDK4	mapped
ENSG00000115514	TXNDC9	10190	Gene::10190	TXNDC9	mapped
ENSG00000267226	MALT1-AS1	101927322	Gene::101927322	LOC101927322	mapped
ENSG00000260101	AFTPH-DT	101927402	Gene::101927402	LOC101927402	mapped
ENSG00000224046	DMTF1-AS1	101927420	Gene::101927420	LOC101927420	mapped
ENSG00000288675	PANO1	101927423	Gene::101927423	PANO1	mapped
ENSG00000254872	LINC02688	101927503	Gene::101927503	LOC101927503	mapped
ENSG00000237276	ANO7L1	101927546	Gene::101927546	ANO7P1	mapped
ENSG00000259890	DNM1P50	101927579	Gene::101927579	LOC101927579	mapped
ENSG00000166329	CCDC182	101927581	Gene::101927581	CCDC182	mapped
ENSG00000283463	HSFX4	101927685	Gene::101927685	LOC101927685	mapped
ENSG00000259583	ALDH1A3-AS1	101927751	Gene::101927751	LOC101927751	mapped
ENSG00000224295	OLFM5P	101927763	Gene::101927763	LOC101927763	mapped
ENSG00000173727	FAUP4	101927789	Gene::101927789	LOC101927789	mapped
ENSG00000273001	PFKP-DT	101927824	Gene::101927824	LOC101927824	mapped
ENSG00000284240	LINC02801	101927844	Gene::101927844	LOC101927844	mapped
ENSG00000188280	FAM230G	101927859	Gene::101927859	LOC101927859	mapped
ENSG00000265778	ZNF516-AS1	101927989	Gene::101927989	LOC101927989	mapped
ENSG00000266473	HELZ-AS1	101928021	Gene::101928021	LOC101928021	mapped
ENSG00000262728	ARHGAP11A-DT	101928042	Gene::101928042	LOC101928042	mapped
ENSG00000253764	KBTBD11-AS1	101928058	Gene::101928058	LOC101928058	mapped
ENSG00000261667	LY6L	101928108	Gene::101928108	LOC101928108	mapped
ENSG00000271380	PYGO2-AS1	101928120	Gene::101928120	LOC101928120	mapped
ENSG00000222018	C21orf140	101928147	Gene::101928147	C21orf140	mapped
ENSG00000250995	TMEM30BP1	101928242	Gene::101928242	LOC101928242	mapped
ENSG00000229931	ATXN1-AS1	101928433	Gene::101928433	LOC101928433	mapped
ENSG00000224613	RNPC3-DT	101928436	Gene::101928436	LOC101928436	mapped
ENSG00000225940	C5orf67	101928448	Gene::101928448	C5orf67	mapped
ENSG00000225973	PIGBOS1	101928527	Gene::101928527	PIGBOS1	mapped
ENSG00000224966	TBC1D3P6	101928566	Gene::101928566	TBC1D3P6	mapped
ENSG00000269964	MEI4	101928601	Gene::101928601	MEI4	mapped
ENSG00000260286	ARMH2	101928603	Gene::101928603	C6orf229	mapped
ENSG00000198454	LINC02692	101928638	Gene::101928638	PRR31	mapped
ENSG00000173966	COMMD5P1	101928879	Gene::101928879	LOC101928879	mapped
ENSG00000283697	HSFX3	101928917	Gene::101928917	LOC101928917	mapped
ENSG00000277200	CCDC92B	101928991	Gene::101928991	LOC101928991	mapped
ENSG00000272556	GTF2IP13	101929008	Gene::101929008	LOC101929008	mapped
ENSG00000225914	TSBP1-AS1	101929163	Gene::101929163	LOC101929163	mapped
ENSG00000283361	CFAP97D2	101929355	Gene::101929355	LOC101929355	mapped
ENSG00000283297	TEX52	101929469	Gene::101929469	LOC101929469	mapped
ENSG00000230342	FANCD2P2	101929530	Gene::101929530	LOC101929530	mapped
ENSG00000265460	TFCP2L6P	101929578	Gene::101929578	LOC101929578	mapped
ENSG00000286106	NOTCH2NLR	101929796	Gene::101929796	LOC101929796	mapped
ENSG00000275585	PDE4DIPP4	101929798	Gene::101929798	LOC101929798	mapped
ENSG00000264145	DRD5P4	101929815	Gene::101929815	LOC101929815	mapped
ENSG00000229901	FOXO6-AS1	101929901	Gene::101929901	LOC101929901	mapped
ENSG00000237524	TEX51	101929926	Gene::101929926	LOC101929926	mapped
ENSG00000276500	BMS1P14	101929959	Gene::101929959	LOC101929959	mapped
ENSG00000274764	PRAMEF27	101929983	Gene::101929983	LOC101929983	mapped
ENSG00000283516	LITAFD	101929989	Gene::101929989	LOC101929989	mapped
ENSG00000181852	RNF41	10193	Gene::10193	RNF41	mapped
ENSG00000277851	LINC02391	101930023	Gene::101930023	LOC101930023	mapped
ENSG00000271122	HERPUD2-AS1	101930085	Gene::101930085	LOC101930085	mapped
ENSG00000179981	TSHZ1	10194	Gene::10194	TSHZ1	mapped
ENSG00000214160	ALG3	10195	Gene::10195	ALG3	mapped
ENSG00000185238	PRMT3	10196	Gene::10196	PRMT3	mapped
ENSG00000131467	PSME3	10197	Gene::10197	PSME3	mapped
ENSG00000051825	MPHOSPH9	10198	Gene::10198	MPHOSPH9	mapped
ENSG00000124383	MPHOSPH10	10199	Gene::10199	MPHOSPH10	mapped
ENSG00000137845	ADAM10	102	Gene::102	ADAM10	mapped
ENSG00000164885	CDK5	1020	Gene::1020	CDK5	mapped
ENSG00000135698	MPHOSPH6	10200	Gene::10200	MPHOSPH6	mapped
ENSG00000172113	NME6	10201	Gene::10201	NME6	mapped
ENSG00000100867	DHRS2	10202	Gene::10202	DHRS2	mapped
ENSG00000064989	CALCRL	10203	Gene::10203	CALCRL	mapped
ENSG00000102898	NUTF2	10204	Gene::10204	NUTF2	mapped
ENSG00000149573	MPZL2	10205	Gene::10205	MPZL2	mapped
ENSG00000204977	TRIM13	10206	Gene::10206	TRIM13	mapped
ENSG00000132849	PATJ	10207	Gene::10207	INADL	mapped
ENSG00000132952	USPL1	10208	Gene::10208	USPL1	mapped
ENSG00000173812	EIF1	10209	Gene::10209	EIF1	mapped
ENSG00000105810	CDK6	1021	Gene::1021	CDK6	mapped
ENSG00000197579	TOPORS	10210	Gene::10210	TOPORS	mapped
ENSG00000137312	FLOT1	10211	Gene::10211	FLOT1	mapped
ENSG00000123136	DDX39A	10212	Gene::10212	DDX39A	mapped
ENSG00000115233	PSMD14	10213	Gene::10213	PSMD14	mapped
ENSG00000165584	SSX3	10214	Gene::10214	SSX3	mapped
ENSG00000205927	OLIG2	10215	Gene::10215	OLIG2	mapped
ENSG00000085231	AK6	102157402	Gene::102157402	AK6	mapped
ENSG00000116690	PRG4	10216	Gene::10216	PRG4	mapped
ENSG00000144677	CTDSPL	10217	Gene::10217	CTDSPL	mapped
ENSG00000171819	ANGPTL7	10218	Gene::10218	ANGPTL7	mapped
ENSG00000139187	KLRG1	10219	Gene::10219	KLRG1	mapped
ENSG00000134058	CDK7	1022	Gene::1022	CDK7	mapped
ENSG00000135414	GDF11	10220	Gene::10220	GDF11	mapped
ENSG00000173334	TRIB1	10221	Gene::10221	TRIB1	mapped
ENSG00000143167	GPA33	10223	Gene::10223	GPA33	mapped
ENSG00000180855	ZNF443	10224	Gene::10224	ZNF443	mapped
ENSG00000153283	CD96	10225	Gene::10225	CD96	mapped
ENSG00000105355	PLIN3	10226	Gene::10226	PLIN3	mapped
ENSG00000109736	SLC75A1	10227	Gene::10227	MFSD10	mapped
ENSG00000135823	STX6	10228	Gene::10228	STX6	mapped
ENSG00000278615	C11orf98	102288414	Gene::102288414	C11orf98	mapped
ENSG00000167186	COQ7	10229	Gene::10229	COQ7	mapped
ENSG00000172348	RCAN2	10231	Gene::10231	RCAN2	mapped
ENSG00000102854	MSLN	10232	Gene::10232	MSLN	mapped
ENSG00000010626	LRRC23	10233	Gene::10233	LRRC23	mapped
ENSG00000128606	LRRC17	10234	Gene::10234	LRRC17	mapped
ENSG00000068831	RASGRP2	10235	Gene::10235	RASGRP2	mapped
ENSG00000125944	HNRNPR	10236	Gene::10236	HNRNPR	mapped
ENSG00000121073	SLC35B1	10237	Gene::10237	SLC35B1	mapped
ENSG00000136485	DCAF7	10238	Gene::10238	DCAF7	mapped
ENSG00000157823	AP3S2	10239	Gene::10239	AP3S2	mapped
ENSG00000132964	CDK8	1024	Gene::1024	CDK8	mapped
ENSG00000102738	MRPS31	10240	Gene::10240	MRPS31	mapped
ENSG00000136436	CALCOCO2	10241	Gene::10241	CALCOCO2	mapped
ENSG00000197584	KCNMB2	10242	Gene::10242	KCNMB2	mapped
ENSG00000171723	GPHN	10243	Gene::10243	GPHN	mapped
ENSG00000136933	RABEPK	10244	Gene::10244	RABEPK	mapped
ENSG00000126768	TIMM17B	10245	Gene::10245	TIMM17B	mapped
ENSG00000112337	SLC17A2	10246	Gene::10246	SLC17A2	mapped
ENSG00000132541	RIDA	10247	Gene::10247	HRSP12	mapped
ENSG00000172336	POP7	10248	Gene::10248	POP7	mapped
ENSG00000149124	GLYAT	10249	Gene::10249	GLYAT	mapped
ENSG00000136807	CDK9	1025	Gene::1025	CDK9	mapped
ENSG00000133226	SRRM1	10250	Gene::10250	SRRM1	mapped
ENSG00000168939	SPRY3	10251	Gene::10251	SPRY3	mapped
ENSG00000164056	SPRY1	10252	Gene::10252	SPRY1	mapped
ENSG00000136158	SPRY2	10253	Gene::10253	SPRY2	mapped
ENSG00000115145	STAM2	10254	Gene::10254	STAM2	mapped
ENSG00000142675	CNKSR1	10256	Gene::10256	CNKSR1	mapped
ENSG00000125257	ABCC4	10257	Gene::10257	ABCC4	mapped
ENSG00000124762	CDKN1A	1026	Gene::1026	CDKN1A	mapped
ENSG00000174485	DENND4A	10260	Gene::10260	DENND4A	mapped
ENSG00000140749	IGSF6	10261	Gene::10261	IGSF6	mapped
ENSG00000143368	SF3B4	10262	Gene::10262	SF3B4	mapped
ENSG00000167797	CDK2AP2	10263	Gene::10263	CDK2AP2	mapped
ENSG00000176842	IRX5	10265	Gene::10265	IRX5	mapped
ENSG00000131477	RAMP2	10266	Gene::10266	RAMP2	mapped
ENSG00000132329	RAMP1	10267	Gene::10267	RAMP1	mapped
ENSG00000122679	RAMP3	10268	Gene::10268	RAMP3	mapped
ENSG00000084073	ZMPSTE24	10269	Gene::10269	ZMPSTE24	mapped
ENSG00000111276	CDKN1B	1027	Gene::1027	CDKN1B	mapped
ENSG00000105127	AKAP8	10270	Gene::10270	AKAP8	mapped
ENSG00000070404	FSTL3	10272	Gene::10272	FSTL3	mapped
ENSG00000282870	FRG1DP	102723316	Gene::102723316	LOC102723316	mapped
ENSG00000255335	LINC02729	102723330	Gene::102723330	LOC102723330	mapped
ENSG00000282995	FRG1EP	102723390	Gene::102723390	LOC102723390	mapped
ENSG00000268902	CSAG2	102723547	Gene::102723547	CSAG2	mapped
ENSG00000185040	SPDYE16	102723555	Gene::102723555	SPDYE16	mapped
ENSG00000273756	GOLGA6L26	102723623	Gene::102723623	LOC102723623	mapped
ENSG00000269586	CT45A10	102723631	Gene::102723631	CT45A10	mapped
ENSG00000270946	CT45A9	102723680	Gene::102723680	CT45A9	mapped
ENSG00000229258	LPGAT1-AS1	102723727	Gene::102723727	LOC102723727	mapped
ENSG00000278085	CT45A8	102723737	Gene::102723737	CT45A8	mapped
ENSG00000275527	CLK3-AS1	102723750	Gene::102723750	LOC102723750	mapped
ENSG00000283047	FRG1FP	102723780	Gene::102723780	LOC102723780	mapped
ENSG00000260734	TLE7	102723796	Gene::102723796	LOC102723796	mapped
ENSG00000186645	SPDYE17	102723849	Gene::102723849	SPDYE17	mapped
ENSG00000278599	TBC1D3E	102723859	Gene::102723859	LOC102723859	mapped
ENSG00000228536	LYPLAL1-AS1	102723886	Gene::102723886	LOC102723886	mapped
ENSG00000251154	PTTG1IP2	102723899	Gene::102723899	LOC102723899	mapped
ENSG00000234232	PDE4DIPP7	102723955	Gene::102723955	LOC102723955	mapped
ENSG00000261914	RPL23AP84	102723981	Gene::102723981	LOC102723981	mapped
ENSG00000259966	FAM153DP	102724062	Gene::102724062	LOC102724062	mapped
ENSG00000255468	B4GAT1-DT	102724064	Gene::102724064	LOC102724064	mapped
ENSG00000275034	TP53TG3E	102724101	Gene::102724101	LOC102724101	mapped
ENSG00000278848	TP53TG3F	102724127	Gene::102724127	LOC102724127	mapped
ENSG00000274333	LINC03104	102724219	Gene::102724219	LOC102724219	mapped
ENSG00000267453	CLEC4OP	102724279	Gene::102724279	LOC102724279	mapped
ENSG00000251405	NIPAL4-DT	102724404	Gene::102724404	LOC102724404	mapped
ENSG00000215274	GAGE10	102724473	Gene::102724473	GAGE10	mapped
ENSG00000283828	F10-AS2	102724474	Gene::102724474	LOC102724474	mapped
ENSG00000284209	CCNYL1B	102724485	Gene::102724485	LOC102724485	mapped
ENSG00000277758	SYT15B	102724488	Gene::102724488	LOC102724488	mapped
ENSG00000283787	PRR33	102724536	Gene::102724536	PRR33	mapped
ENSG00000278522	POTEB3	102724631	Gene::102724631	POTEB3	mapped
ENSG00000285891	MSANTD5	102724657	Gene::102724657	LOC102724657	mapped
ENSG00000231952	DPY19L1P2	102724668	Gene::102724668	LOC102724668	mapped
ENSG00000271966	ARFGEF1-DT	102724708	Gene::102724708	LOC102724708	mapped
ENSG00000274178	PRAMEF28P	102724742	Gene::102724742	LOC102724742	mapped
ENSG00000274933	TBC1D3I	102724862	Gene::102724862	LOC102724862	mapped
ENSG00000266976	ERVE-5	102724908	Gene::102724908	LOC102724908	mapped
ENSG00000216671	CCNYL3	102724928	Gene::102724928	LOC102724928	mapped
ENSG00000276077	LINC03105	102724951	Gene::102724951	LOC102724951	mapped
ENSG00000247728	ARHGAP11B-DT	102725021	Gene::102725021	LOC102725021	mapped
ENSG00000259448	LINC02352	102725022	Gene::102725022	LOC102725022	mapped
ENSG00000161103	POM121L15P	102725072	Gene::102725072	LOC102725072	mapped
ENSG00000279928	DDX11L17	102725121	Gene::102725121	LOC102725121	mapped
ENSG00000226690	C7orf78	102725191	Gene::102725191	LOC102725191	mapped
ENSG00000103266	STUB1	10273	Gene::10273	STUB1	mapped
ENSG00000118007	STAG1	10274	Gene::10274	STAG1	mapped
ENSG00000173848	NET1	10276	Gene::10276	NET1	mapped
ENSG00000130939	UBE4B	10277	Gene::10277	UBE4B	mapped
ENSG00000100842	EFS	10278	Gene::10278	EFS	mapped
ENSG00000112812	PRSS16	10279	Gene::10279	PRSS16	mapped
ENSG00000129757	CDKN1C	1028	Gene::1028	CDKN1C	mapped
ENSG00000147955	SIGMAR1	10280	Gene::10280	SIGMAR1	mapped
ENSG00000283900	TPTEP2-CSNK1E	102800317	Gene::102800317	LOC400927-CSNK1E	mapped
ENSG00000184029	DSCR4	10281	Gene::10281	DSCR4	mapped
ENSG00000105829	BET1	10282	Gene::10282	BET1	mapped
ENSG00000153015	CWC27	10283	Gene::10283	CWC27	mapped
ENSG00000150459	SAP18	10284	Gene::10284	SAP18	mapped
ENSG00000119953	SMNDC1	10285	Gene::10285	SMNDC1	mapped
ENSG00000116752	BCAS2	10286	Gene::10286	BCAS2	mapped
ENSG00000171700	RGS19	10287	Gene::10287	RGS19	mapped
ENSG00000131042	LILRB2	10288	Gene::10288	LILRB2	mapped
ENSG00000114784	EIF1B	10289	Gene::10289	EIF1B	mapped
ENSG00000147889	CDKN2A	1029	Gene::1029	CDKN2A	mapped
